Ticker,Date,Close
XLF,2017-03-02,24.850007
XLF,2017-03-03,24.970001999999997
XLF,2017-03-06,24.779999
XLF,2017-03-07,24.710007
XLF,2017-03-08,24.720001999999997
XLF,2017-03-09,24.809998
XLF,2017-03-10,24.789994
XLF,2017-03-13,24.850007
XLF,2017-03-14,24.779999
XLF,2017-03-15,24.740006
XLF,2017-03-16,24.779999
XLF,2017-03-17,24.449997
XLF,2017-03-20,24.270997
XLF,2017-03-21,23.570007999999998
XLF,2017-03-22,23.520004999999998
XLF,2017-03-23,23.570007999999998
XLF,2017-03-24,23.539994
XLF,2017-03-27,23.449997
XLF,2017-03-28,23.770004999999998
XLF,2017-03-29,23.619996
XLF,2017-03-30,23.929993
XLF,2017-03-31,23.729996
XLF,2017-04-03,23.679993
XLF,2017-04-04,23.649994
XLF,2017-04-05,23.470001999999997
XLF,2017-04-06,23.619996
XLF,2017-04-07,23.520004999999998
XLF,2017-04-10,23.460007
XLF,2017-04-11,23.39
XLF,2017-04-12,23.199997
XLF,2017-04-13,22.899994
XLF,2017-04-17,23.300004
XLF,2017-04-18,23.080002
XLF,2017-04-19,23.009995
XLF,2017-04-20,23.399994
XLF,2017-04-21,23.160004
XLF,2017-04-24,23.679993
XLF,2017-04-25,23.89
XLF,2017-04-26,23.869996
XLF,2017-04-27,23.759995
XLF,2017-04-28,23.529999
XLF,2017-05-01,23.679993
XLF,2017-05-02,23.649994
XLF,2017-05-03,23.839997
XLF,2017-05-04,23.880005
XLF,2017-05-05,23.839997
XLF,2017-05-08,23.820007999999998
XLF,2017-05-09,23.729996
XLF,2017-05-10,23.809998
XLF,2017-05-11,23.660004
XLF,2017-05-12,23.559998
XLF,2017-05-15,23.740006
XLF,2017-05-16,23.809998
XLF,2017-05-17,23.059998
XLF,2017-05-18,23.149994
XLF,2017-05-19,23.350007
XLF,2017-05-22,23.410004
XLF,2017-05-23,23.589997
XLF,2017-05-24,23.580002
XLF,2017-05-25,23.619996
XLF,2017-05-26,23.610001
XLF,2017-05-30,23.449997
XLF,2017-05-31,23.25
XLF,2017-06-01,23.539994
XLF,2017-06-02,23.449997
XLF,2017-06-05,23.490006
XLF,2017-06-06,23.39
XLF,2017-06-07,23.570007999999998
XLF,2017-06-08,23.839997
XLF,2017-06-09,24.289994
XLF,2017-06-12,24.339997
XLF,2017-06-13,24.470001999999997
XLF,2017-06-14,24.509995
XLF,2017-06-15,24.410004
XLF,2017-06-16,24.289994
XLF,2017-06-19,24.539994
XLF,2017-06-20,24.330002
XLF,2017-06-21,24.130005
XLF,2017-06-22,23.979996
XLF,2017-06-23,23.89
XLF,2017-06-26,24.020004999999998
XLF,2017-06-27,24.14
XLF,2017-06-28,24.520004999999998
XLF,2017-06-29,24.690003
XLF,2017-06-30,24.669999
XLF,2017-07-03,25.029999
XLF,2017-07-05,25.070007999999998
XLF,2017-07-06,24.880005
XLF,2017-07-07,25.050004
XLF,2017-07-10,25.020004999999998
XLF,2017-07-11,24.800004
XLF,2017-07-12,24.880005
XLF,2017-07-13,25.029999
XLF,2017-07-14,24.919999
XLF,2017-07-17,24.839997
XLF,2017-07-18,24.800004
XLF,2017-07-19,24.809998
XLF,2017-07-20,24.800004
XLF,2017-07-21,24.800004
XLF,2017-07-24,24.910004
XLF,2017-07-25,25.220001999999997
XLF,2017-07-26,25.050004
XLF,2017-07-27,24.910004
XLF,2017-07-28,24.910004
XLF,2017-07-31,25.089997
XLF,2017-08-01,25.270004999999998
XLF,2017-08-02,25.309998
XLF,2017-08-03,25.220001999999997
XLF,2017-08-04,25.39
XLF,2017-08-07,25.350007
XLF,2017-08-08,25.279999
XLF,2017-08-09,25.279999
XLF,2017-08-10,24.830002
XLF,2017-08-11,24.729996
XLF,2017-08-14,25.070007999999998
XLF,2017-08-15,25.089997
XLF,2017-08-16,25.039994
XLF,2017-08-17,24.610001
XLF,2017-08-18,24.619996
XLF,2017-08-21,24.550004
XLF,2017-08-22,24.820007999999998
XLF,2017-08-23,24.740006
XLF,2017-08-24,24.740006
XLF,2017-08-25,24.809998
XLF,2017-08-28,24.649994
XLF,2017-08-29,24.570007999999998
XLF,2017-08-30,24.669999
XLF,2017-08-31,24.699997
XLF,2017-09-01,24.770004999999998
XLF,2017-09-05,24.240006
XLF,2017-09-06,24.300004
XLF,2017-09-07,23.880005
XLF,2017-09-08,24.100007
XLF,2017-09-11,24.520004999999998
XLF,2017-09-12,24.809998
XLF,2017-09-13,24.850007
XLF,2017-09-14,24.800004
XLF,2017-09-15,24.770004999999998
XLF,2017-09-18,25.059998
XLF,2017-09-19,25.25
XLF,2017-09-20,25.399994
XLF,2017-09-21,25.460007
XLF,2017-09-22,25.429993
XLF,2017-09-25,25.399994
XLF,2017-09-26,25.39
XLF,2017-09-27,25.699997
XLF,2017-09-28,25.740006
XLF,2017-09-29,25.860001
XLF,2017-10-02,26.080002
XLF,2017-10-03,26.169999
XLF,2017-10-04,26.050004
XLF,2017-10-05,26.320008
XLF,2017-10-06,26.350007
XLF,2017-10-09,26.25
XLF,2017-10-10,26.369996
XLF,2017-10-11,26.320008
XLF,2017-10-12,26.119996
XLF,2017-10-13,26.130005
XLF,2017-10-16,26.300003999999998
XLF,2017-10-17,26.169999
XLF,2017-10-18,26.309997999999997
XLF,2017-10-19,26.330002
XLF,2017-10-20,26.64
XLF,2017-10-23,26.619996
XLF,2017-10-24,26.809997999999997
XLF,2017-10-25,26.649994
XLF,2017-10-26,26.800003999999998
XLF,2017-10-27,26.779999
XLF,2017-10-30,26.669999
XLF,2017-10-31,26.600007
XLF,2017-11-01,26.64
XLF,2017-11-02,26.89
XLF,2017-11-03,26.779999
XLF,2017-11-06,26.75
XLF,2017-11-07,26.380005
XLF,2017-11-08,26.25
XLF,2017-11-09,26.160004
XLF,2017-11-10,26.080002
XLF,2017-11-13,26.119996
XLF,2017-11-14,26.110001
XLF,2017-11-15,26.179993
XLF,2017-11-16,26.190003
XLF,2017-11-17,26.160004
XLF,2017-11-20,26.279999
XLF,2017-11-21,26.360001
XLF,2017-11-22,26.229996000000003
XLF,2017-11-24,26.220002
XLF,2017-11-27,26.199997
XLF,2017-11-28,26.880005
XLF,2017-11-29,27.339996999999997
XLF,2017-11-30,27.520004999999998
XLF,2017-12-01,27.580002
XLF,2017-12-04,28.0
XLF,2017-12-05,27.850007
XLF,2017-12-06,27.75
XLF,2017-12-07,27.839996999999997
XLF,2017-12-08,28.009995
XLF,2017-12-11,27.940003000000004
XLF,2017-12-12,28.220002
XLF,2017-12-13,27.869996
XLF,2017-12-14,27.690003000000004
XLF,2017-12-15,27.809997999999997
XLF,2017-12-18,28.059997999999997
XLF,2017-12-19,27.940003000000004
XLF,2017-12-20,27.89
XLF,2017-12-21,28.130005
XLF,2017-12-22,28.050003999999998
XLF,2017-12-26,27.970002
XLF,2017-12-27,28.0
XLF,2017-12-28,28.110001
XLF,2017-12-29,27.910003999999997
XLF,2018-01-02,27.919999
XLF,2018-01-03,28.070008
XLF,2018-01-04,28.330002
XLF,2018-01-05,28.410003999999997
XLF,2018-01-08,28.369996
XLF,2018-01-09,28.589996999999997
XLF,2018-01-10,28.830002
XLF,2018-01-11,28.970002
XLF,2018-01-12,29.229996000000003
XLF,2018-01-16,29.149994
XLF,2018-01-17,29.369996
XLF,2018-01-18,29.330002
XLF,2018-01-19,29.539994
XLF,2018-01-22,29.779999
XLF,2018-01-23,29.809997999999997
XLF,2018-01-24,30.009995
XLF,2018-01-25,29.949996999999996
XLF,2018-01-26,30.169999
XLF,2018-01-29,30.050003999999998
XLF,2018-01-30,29.660003999999997
XLF,2018-01-31,29.740006
XLF,2018-02-01,30.020004999999998
XLF,2018-02-02,29.360001
XLF,2018-02-05,27.880005
XLF,2018-02-06,28.39
XLF,2018-02-07,28.410003999999997
XLF,2018-02-08,27.160003999999997
XLF,2018-02-09,27.679993
XLF,2018-02-12,28.070008
XLF,2018-02-13,28.190003000000004
XLF,2018-02-14,28.860001
XLF,2018-02-15,29.020004999999998
XLF,2018-02-16,28.979996000000003
XLF,2018-02-20,28.89
XLF,2018-02-21,28.929993
XLF,2018-02-22,28.690003000000004
XLF,2018-02-23,29.119996
XLF,2018-02-26,29.559997999999997
XLF,2018-02-27,29.279999
XLF,2018-02-28,28.869996
XLF,2018-03-01,28.369996
XLF,2018-03-02,28.440003000000004
XLF,2018-03-05,28.839996999999997
XLF,2018-03-06,28.960007
XLF,2018-03-07,28.910003999999997
XLF,2018-03-08,29.0
XLF,2018-03-09,29.699996999999996
XLF,2018-03-12,29.600007
XLF,2018-03-13,29.270004999999998
XLF,2018-03-14,28.940003000000004
XLF,2018-03-15,28.949996999999996
XLF,2018-03-16,28.869996
XLF,2018-03-19,28.660003999999997
XLF,2018-03-20,28.729996000000003
XLF,2018-03-21,28.720002
XLF,2018-03-22,27.660003999999997
XLF,2018-03-23,26.820008
XLF,2018-03-26,27.690003000000004
XLF,2018-03-27,27.149994
XLF,2018-03-28,27.199996999999996
XLF,2018-03-29,27.570008
XLF,2018-04-02,26.960007
XLF,2018-04-03,27.330002
XLF,2018-04-04,27.619996
XLF,2018-04-05,27.839996999999997
XLF,2018-04-06,27.169999
XLF,2018-04-09,27.320008
XLF,2018-04-10,27.729996000000003
XLF,2018-04-11,27.399994
XLF,2018-04-12,27.880005
XLF,2018-04-13,27.460007
XLF,2018-04-16,27.580002
XLF,2018-04-17,27.580002
XLF,2018-04-18,27.449996999999996
XLF,2018-04-19,27.869996
XLF,2018-04-20,27.880005
XLF,2018-04-23,27.850007
XLF,2018-04-24,27.669999
XLF,2018-04-25,27.649994
XLF,2018-04-26,27.660003999999997
XLF,2018-04-27,27.699996999999996
XLF,2018-04-30,27.449996999999996
XLF,2018-05-01,27.460007
XLF,2018-05-02,27.149994
XLF,2018-05-03,26.919999
XLF,2018-05-04,27.270004999999998
XLF,2018-05-07,27.449996999999996
XLF,2018-05-08,27.64
XLF,2018-05-09,28.050003999999998
XLF,2018-05-10,28.279999
XLF,2018-05-11,28.259995
XLF,2018-05-14,28.240006
XLF,2018-05-15,28.190003000000004
XLF,2018-05-16,28.240006
XLF,2018-05-17,28.179993
XLF,2018-05-18,27.949996999999996
XLF,2018-05-21,28.149994
XLF,2018-05-22,28.339996999999997
XLF,2018-05-23,28.160003999999997
XLF,2018-05-24,27.940003000000004
XLF,2018-05-25,27.850007
XLF,2018-05-29,26.919999
XLF,2018-05-30,27.410003999999997
XLF,2018-05-31,27.179993
XLF,2018-06-01,27.479996000000003
XLF,2018-06-04,27.570008
XLF,2018-06-05,27.449996999999996
XLF,2018-06-06,27.949996999999996
XLF,2018-06-07,28.039994
XLF,2018-06-08,28.080002
XLF,2018-06-11,28.020004999999998
XLF,2018-06-12,27.949996999999996
XLF,2018-06-13,27.850007
XLF,2018-06-14,27.589996999999997
XLF,2018-06-15,27.470002
XLF,2018-06-18,27.419999
XLF,2018-06-19,27.350007
XLF,2018-06-20,27.279999
XLF,2018-06-21,27.199996999999996
XLF,2018-06-22,27.070008
XLF,2018-06-25,26.779999
XLF,2018-06-26,26.690003000000004
XLF,2018-06-27,26.360001
XLF,2018-06-28,26.589996999999997
XLF,2018-06-29,26.589996999999997
XLF,2018-07-02,26.720002
XLF,2018-07-03,26.479996000000003
XLF,2018-07-05,26.539994
XLF,2018-07-06,26.669999
XLF,2018-07-09,27.279999
XLF,2018-07-10,27.179993
XLF,2018-07-11,27.050003999999998
XLF,2018-07-12,27.100007
XLF,2018-07-13,26.979996000000003
XLF,2018-07-16,27.460007
XLF,2018-07-17,27.490006
XLF,2018-07-18,27.929993
XLF,2018-07-19,27.509995
XLF,2018-07-20,27.559997999999997
XLF,2018-07-23,27.940003000000004
XLF,2018-07-24,28.020004999999998
XLF,2018-07-25,28.080002
XLF,2018-07-26,28.070008
XLF,2018-07-27,28.130005
XLF,2018-07-30,28.149994
XLF,2018-07-31,27.949996999999996
XLF,2018-08-01,27.949996999999996
XLF,2018-08-02,27.960007
XLF,2018-08-03,28.119996
XLF,2018-08-06,28.270004999999998
XLF,2018-08-07,28.399994
XLF,2018-08-08,28.470002
XLF,2018-08-09,28.300003999999998
XLF,2018-08-10,27.970002
XLF,2018-08-13,27.699996999999996
XLF,2018-08-14,27.960007
XLF,2018-08-15,27.740006
XLF,2018-08-16,28.110001
XLF,2018-08-17,28.169999
XLF,2018-08-20,28.259995
XLF,2018-08-21,28.369996
XLF,2018-08-22,28.270004999999998
XLF,2018-08-23,28.14
XLF,2018-08-24,28.240006
XLF,2018-08-27,28.619996
XLF,2018-08-28,28.589996999999997
XLF,2018-08-29,28.580002
XLF,2018-08-30,28.360001
XLF,2018-08-31,28.330002
XLF,2018-09-04,28.470002
XLF,2018-09-05,28.490006
XLF,2018-09-06,28.360001
XLF,2018-09-07,28.330002
XLF,2018-09-10,28.300003999999998
XLF,2018-09-11,28.330002
XLF,2018-09-12,28.070008
XLF,2018-09-13,28.029999
XLF,2018-09-14,28.229996000000003
XLF,2018-09-17,28.110001
XLF,2018-09-18,28.25
XLF,2018-09-19,28.729996000000003
XLF,2018-09-20,28.979996000000003
XLF,2018-09-21,28.740006
XLF,2018-09-24,28.419999
XLF,2018-09-25,28.309997999999997
XLF,2018-09-26,27.970002
XLF,2018-09-27,27.869996
XLF,2018-09-28,27.580002
XLF,2018-10-01,27.690003000000004
XLF,2018-10-02,27.690003000000004
XLF,2018-10-03,27.949996999999996
XLF,2018-10-04,28.14
XLF,2018-10-05,28.0
XLF,2018-10-08,28.190003000000004
XLF,2018-10-09,28.080002
XLF,2018-10-10,27.210007
XLF,2018-10-11,26.399994
XLF,2018-10-12,26.429993
XLF,2018-10-15,26.309997999999997
XLF,2018-10-16,26.75
XLF,2018-10-17,27.020004999999998
XLF,2018-10-18,26.570008
XLF,2018-10-19,26.669999
XLF,2018-10-22,26.100007
XLF,2018-10-23,25.89
XLF,2018-10-24,25.240006
XLF,2018-10-25,25.630005
XLF,2018-10-26,25.259995
XLF,2018-10-29,25.479996
XLF,2018-10-30,25.919999
XLF,2018-10-31,26.279999
XLF,2018-11-01,26.399994
XLF,2018-11-02,26.380005
XLF,2018-11-05,26.800003999999998
XLF,2018-11-06,26.940003000000004
XLF,2018-11-07,27.289994
XLF,2018-11-08,27.369996
XLF,2018-11-09,27.119996
XLF,2018-11-12,26.580002
XLF,2018-11-13,26.729996000000003
XLF,2018-11-14,26.369996
XLF,2018-11-15,26.759995
XLF,2018-11-16,26.789994
XLF,2018-11-19,26.779999
XLF,2018-11-20,26.190003
XLF,2018-11-21,26.210007
XLF,2018-11-23,26.0
XLF,2018-11-26,26.529999
XLF,2018-11-27,26.550003999999998
XLF,2018-11-28,27.059997999999997
XLF,2018-11-29,26.830002
XLF,2018-11-30,26.970002
XLF,2018-12-03,27.14
XLF,2018-12-04,25.960007
XLF,2018-12-06,25.600007
XLF,2018-12-07,25.110001
XLF,2018-12-10,24.759995
XLF,2018-12-11,24.520004999999998
XLF,2018-12-12,24.660004
XLF,2018-12-13,24.479996
XLF,2018-12-14,24.240006
XLF,2018-12-17,24.0
XLF,2018-12-18,23.910004
XLF,2018-12-19,23.610001
XLF,2018-12-20,23.399994
XLF,2018-12-21,22.789994
XLF,2018-12-24,22.309998
XLF,2018-12-26,23.320007999999998
XLF,2018-12-27,23.600007
XLF,2018-12-28,23.589997
XLF,2018-12-31,23.820007999999998
XLF,2019-01-02,24.020004999999998
XLF,2019-01-03,23.479996
XLF,2019-01-04,24.259995
XLF,2019-01-07,24.289994
XLF,2019-01-08,24.309998
XLF,2019-01-09,24.429993
XLF,2019-01-10,24.440003
XLF,2019-01-11,24.5
XLF,2019-01-14,24.669999
XLF,2019-01-15,24.89
XLF,2019-01-16,25.419999
XLF,2019-01-17,25.559998
XLF,2019-01-18,26.0
XLF,2019-01-22,25.699997
XLF,2019-01-23,25.729996
XLF,2019-01-24,25.789994
XLF,2019-01-25,26.0
XLF,2019-01-28,25.919999
XLF,2019-01-29,25.830002
XLF,2019-01-30,25.979996
XLF,2019-01-31,25.940003
XLF,2019-02-01,26.050004
XLF,2019-02-04,26.160004
XLF,2019-02-05,26.089997
XLF,2019-02-06,26.059998
XLF,2019-02-07,25.800004
XLF,2019-02-08,25.669999
XLF,2019-02-11,25.75
XLF,2019-02-12,26.130005
XLF,2019-02-13,26.199997
XLF,2019-02-14,25.880005
XLF,2019-02-15,26.429993
XLF,2019-02-19,26.470002
XLF,2019-02-20,26.64
XLF,2019-02-21,26.5
XLF,2019-02-22,26.460007
XLF,2019-02-25,26.570008
XLF,2019-02-26,26.490006
XLF,2019-02-27,26.589996999999997
XLF,2019-02-28,26.520004999999998
XLF,2019-03-01,26.690003000000004
XLF,2019-03-04,26.520004999999998
XLF,2019-03-05,26.419999
XLF,2019-03-06,26.25
XLF,2019-03-07,25.979996
XLF,2019-03-08,25.970001999999997
XLF,2019-03-11,26.240006
XLF,2019-03-12,26.300003999999998
XLF,2019-03-13,26.479996000000003
XLF,2019-03-14,26.580002
XLF,2019-03-15,26.630005
XLF,2019-03-18,26.899994
XLF,2019-03-19,26.690003000000004
XLF,2019-03-20,26.14
XLF,2019-03-21,26.059998
XLF,2019-03-22,25.339997
XLF,2019-03-25,25.229996
XLF,2019-03-26,25.529999
XLF,2019-03-27,25.419999
XLF,2019-03-28,25.64
XLF,2019-03-29,25.710007
XLF,2019-04-01,26.339996999999997
XLF,2019-04-02,26.320008
XLF,2019-04-03,26.399994
XLF,2019-04-04,26.559997999999997
XLF,2019-04-05,26.600007
XLF,2019-04-08,26.630005
XLF,2019-04-09,26.410003999999997
XLF,2019-04-10,26.490006
XLF,2019-04-11,26.649994
XLF,2019-04-12,27.14
XLF,2019-04-15,26.970002
XLF,2019-04-16,27.350007
XLF,2019-04-17,27.419999
XLF,2019-04-18,27.339996999999997
XLF,2019-04-22,27.259995
XLF,2019-04-23,27.429993
XLF,2019-04-24,27.399994
XLF,2019-04-25,27.449996999999996
XLF,2019-04-26,27.699996999999996
XLF,2019-04-29,27.979996000000003
XLF,2019-04-30,28.020004999999998
XLF,2019-05-01,27.789994
XLF,2019-05-02,27.820008
XLF,2019-05-03,28.070008
XLF,2019-05-06,27.880005
XLF,2019-05-07,27.419999
XLF,2019-05-08,27.360001
XLF,2019-05-09,27.300003999999998
